bridge_checkpoint_path,bridge_checkpoint_sha256,clip_stable,config_path,delta_non_explosive,kl_stable,max_grad_norm,moves_top1,normalize_advantages,online_entropy_coef,online_final_approx_kl,online_final_clip_fraction,online_final_policy_loss,online_final_rule_kl,online_lr,online_post_batch_size,online_post_neural_delta_abs_max,online_post_neural_delta_abs_mean,online_post_rule_agreement,online_post_top1_action_changed_rate,online_pre_batch_size,online_pre_neural_delta_abs_max,online_pre_neural_delta_abs_mean,online_pre_rule_agreement,online_pre_top1_action_changed_rate,online_rule_kl_coef,online_update_epochs,online_update_loss_count,opponent_mode,rank_coef,rerun_config_id,source_config_id,source_type,stabilization_status,value_coef
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.0,0.00020521551778074354,0.008064515888690948,-0.0042966874316334724,0.02506629005074501,0.0001,248,2.273097276687622,1.3311749696731567,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,2,2,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.0,0.00020533701172098517,0.008064515888690948,-0.004297928418964148,0.025066068395972252,0.0001,248,2.2730491161346436,1.3311294317245483,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,2,2,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.0,0.00020533721544779837,0.008064515888690948,-0.004297919571399689,0.025066066533327103,0.0001,248,2.273085832595825,1.3311655521392822,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,2,2,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.005,0.00020523020066320896,0.008064515888690948,-0.004297724459320307,0.025096634402871132,0.0001,248,2.2732231616973877,1.3311058282852173,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,2,2,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.005,0.00020535319345071912,0.008064515888690948,-0.0042989663779735565,0.02509647235274315,0.0001,248,2.273207187652588,1.331092119216919,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,2,2,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.005,0.0002053526695817709,0.008064515888690948,-0.0042989724315702915,0.025096464902162552,0.0001,248,2.2732107639312744,1.3310956954956055,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,2,2,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.0,0.0006634836317971349,0.032258063554763794,-0.007037254050374031,0.02614523470401764,0.0001,248,2.2710297107696533,1.3147141933441162,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.0,0.0006563391070812941,0.032258063554763794,-0.007019151467829943,0.026135705411434174,0.0001,248,2.271012783050537,1.314738392829895,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.0,0.0006563390488736331,0.032258063554763794,-0.007019147742539644,0.026135701686143875,0.0001,248,2.2710468769073486,1.3147718906402588,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.005,0.0006623081280849874,0.032258063554763794,-0.007037377916276455,0.02621065266430378,0.0001,248,2.2714173793792725,1.3147233724594116,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.005,0.0006553513230755925,0.02822580561041832,-0.00701901875436306,0.026201888918876648,0.0001,248,2.271334171295166,1.314682126045227,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.005,0.0006553526618517935,0.02822580561041832,-0.0070190331898629665,0.026201892644166946,0.0001,248,2.2713546752929688,1.314702033996582,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.0,0.0006625464302487671,0.032258063554763794,-0.007038802839815617,0.026109082624316216,0.0001,248,2.2707319259643555,1.314725637435913,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.0,0.0006552693084813654,0.032258063554763794,-0.007020832039415836,0.026099903509020805,0.0001,248,2.270721435546875,1.3147622346878052,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.0,0.0006552690756507218,0.032258063554763794,-0.0070208050310611725,0.026099899783730507,0.0001,248,2.2707369327545166,1.3147778511047363,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.005,0.0006614798330701888,0.032258063554763794,-0.007037944160401821,0.026184018701314926,0.0001,248,2.2713124752044678,1.3148845434188843,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.005,0.000654539733659476,0.032258063554763794,-0.0070198155008256435,0.02617543749511242,0.0001,248,2.2712228298187256,1.314835548400879,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.005,0.0006545413634739816,0.032258063554763794,-0.007019799202680588,0.026175441220402718,0.0001,248,2.2712326049804688,1.3148449659347534,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.0,0.0006584527436643839,0.032258063554763794,-0.0070444392040371895,0.02598748914897442,0.0001,248,2.2695956230163574,1.314709186553955,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.0,0.0006513097905553877,0.032258063554763794,-0.007026119157671928,0.025978002697229385,0.0001,248,2.26961088180542,1.314747929573059,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.0,0.0006513097905553877,0.032258063554763794,-0.007026146166026592,0.025978002697229385,0.0001,248,2.2695629596710205,1.314700722694397,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.005,0.0006569249671883881,0.032258063554763794,-0.007045621518045664,0.026046233251690865,0.0001,248,2.2700083255767822,1.3147456645965576,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.005,0.000649995869025588,0.032258063554763794,-0.007027229759842157,0.02603786066174507,0.0001,248,2.270087242126465,1.3148524761199951,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.005,0.0006499970331788063,0.032258063554763794,-0.0070272451266646385,0.026037856936454773,0.0001,248,2.2700064182281494,1.314772605895996,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,4,4,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.0,0.00046292724437080324,0.02016128972172737,-0.00571804353967309,0.02585987187922001,0.0003,248,2.2688136100769043,1.3195477724075317,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.0,0.0004629289614968002,0.02016128972172737,-0.005718057043850422,0.02585981972515583,0.0003,248,2.26879620552063,1.3195308446884155,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.0,0.00046292904880829155,0.02016128972172737,-0.005718068685382605,0.02585982345044613,0.0003,248,2.26879620552063,1.3195308446884155,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.005,0.00046275119530037045,0.02016128972172737,-0.005720659624785185,0.0259077325463295,0.0003,248,2.2691714763641357,1.3196423053741455,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.005,0.00046274837222881615,0.02016128972172737,-0.005720648914575577,0.02590770088136196,0.0003,248,2.269151210784912,1.3196232318878174,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.005,0.00046274837222881615,0.02016128972172737,-0.005720641929656267,0.02590770088136196,0.0003,248,2.269151210784912,1.319623351097107,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.0,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.0,0.00046188465785235167,0.02016128972172737,-0.00571981817483902,0.025820402428507805,0.0003,248,2.2686259746551514,1.3196921348571777,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.0,0.00046188602573238313,0.02016128972172737,-0.0057198163121938705,0.02582041546702385,0.0003,248,2.268606185913086,1.3196721076965332,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.0,0.00046188588021323085,0.02016128972172737,-0.005719830747693777,0.025820417329669,0.0003,248,2.268606185913086,1.3196719884872437,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.005,0.000462921685539186,0.02016128972172737,-0.005719948094338179,0.02590056322515011,0.0003,248,2.269059419631958,1.3197100162506104,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.005,0.0004629249742720276,0.02016128972172737,-0.0057199434377253056,0.02590056322515011,0.0003,248,2.2690420150756836,1.3196932077407837,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.005,0.0004629251197911799,0.02016128972172737,-0.005719951819628477,0.02590055949985981,0.0003,248,2.2690420150756836,1.3196932077407837,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.001,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.0,0.0004593043413478881,0.02016128972172737,-0.0057251607067883015,0.02572878636419773,0.0003,248,2.267812967300415,1.3199074268341064,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.0,0.000459307455457747,0.02016128972172737,-0.005725191440433264,0.025728804990649223,0.0003,248,2.267806053161621,1.3199013471603394,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,1.0,False,True,0.0,0.0004593074263539165,0.02016128972172737,-0.005725190509110689,0.025728806853294373,0.0003,248,2.267806053161621,1.3199013471603394,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.25,False,True,0.005,0.0004585159185808152,0.02016128972172737,-0.005729975178837776,0.025768576189875603,0.0003,248,2.268187999725342,1.3198668956756592,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
reports/keqingrl_fixed_online_bridge_20260426_step36d_learner_only/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,745eb3e921dc5f6eaf24093ac91ffc10ce3e95d7589d84e90ed381886dc68247,True,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,True,True,0.5,False,True,0.005,0.0004585204878821969,0.02016128972172737,-0.005729974247515202,0.02576867863535881,0.0003,248,2.2681891918182373,1.3198667764663696,1.0,0.0,248,2.2829833030700684,1.3536312580108643,1.0,0.0,0.005,1,1,rulebase,0.0,0,93,fixed_batch_overfit_bridge_online_stabilization,STABLE_NO_MOVE,0.0
