batch_size,checkpoint_path,checkpoint_sha256,config_key,config_key_label,config_path,entropy_coef,epoch,loss,lr,neural_delta_abs_max,neural_delta_abs_mean,opponent_mode,overfit_lr,overfit_normalize_advantages,policy_loss,rerun_config_id,rule_agreement,rule_kl_coef,source_config_id,top1_action_changed_rate
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,14,0.020647017285227776,3e-05,0.3760547935962677,0.07994452863931656,rule_prior_greedy,0.001,False,0.020647017285227776,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,15,0.020444922149181366,3e-05,0.4633627235889435,0.09686034917831421,rule_prior_greedy,0.001,False,0.020444922149181366,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,16,0.020183036103844643,3e-05,0.5544946193695068,0.11346485465765,rule_prior_greedy,0.001,False,0.020183036103844643,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,17,0.01990591362118721,3e-05,0.6363888382911682,0.12797702848911285,rule_prior_greedy,0.001,False,0.01990591362118721,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,18,0.01955651119351387,3e-05,0.7077525854110718,0.14056214690208435,rule_prior_greedy,0.001,False,0.01955651119351387,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,19,0.019135184586048126,3e-05,0.7620647549629211,0.15005294978618622,rule_prior_greedy,0.001,False,0.019135184586048126,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,20,0.018666645511984825,3e-05,0.7842225432395935,0.153457909822464,rule_prior_greedy,0.001,False,0.018666645511984825,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,21,0.018265383318066597,3e-05,0.770934522151947,0.14928176999092102,rule_prior_greedy,0.001,False,0.018265383318066597,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,22,0.017988545820116997,3e-05,0.7357564568519592,0.13967664539813995,rule_prior_greedy,0.001,False,0.017988545820116997,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,23,0.017817502841353416,3e-05,0.7011595368385315,0.12927594780921936,rule_prior_greedy,0.001,False,0.017817502841353416,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,24,0.017652638256549835,3e-05,0.667969286441803,0.11909268796443939,rule_prior_greedy,0.001,False,0.017652638256549835,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,25,0.017436888068914413,3e-05,0.6449127197265625,0.11094363778829575,rule_prior_greedy,0.001,False,0.017436888068914413,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,26,0.017152050510048866,3e-05,0.634338915348053,0.10572230815887451,rule_prior_greedy,0.001,False,0.017152050510048866,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,27,0.01680567115545273,3e-05,0.6423660516738892,0.10445553064346313,rule_prior_greedy,0.001,False,0.01680567115545273,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,28,0.016401473432779312,3e-05,0.6661564111709595,0.1066717728972435,rule_prior_greedy,0.001,False,0.016401473432779312,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,29,0.015985781326889992,3e-05,0.6906313300132751,0.10987444221973419,rule_prior_greedy,0.001,False,0.015985781326889992,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,30,0.01563219726085663,3e-05,0.723415732383728,0.11320428550243378,rule_prior_greedy,0.001,False,0.01563219726085663,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,31,0.015233983285725117,3e-05,0.756222128868103,0.1160835400223732,rule_prior_greedy,0.001,False,0.015233983285725117,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,32,0.01482442021369934,3e-05,0.7795305252075195,0.11719920486211777,rule_prior_greedy,0.001,False,0.01482442021369934,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,33,0.014341951347887516,3e-05,0.8001230359077454,0.1178271546959877,rule_prior_greedy,0.001,False,0.014341951347887516,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,34,0.013837708160281181,3e-05,0.842934250831604,0.1212465763092041,rule_prior_greedy,0.001,False,0.013837708160281181,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,35,0.013264192268252373,3e-05,0.9006695747375488,0.1263476461172104,rule_prior_greedy,0.001,False,0.013264192268252373,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,36,0.012614690698683262,3e-05,0.9561988115310669,0.13093315064907074,rule_prior_greedy,0.001,False,0.012614690698683262,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,37,0.011878454126417637,3e-05,1.0024845600128174,0.13338111340999603,rule_prior_greedy,0.001,False,0.011878454126417637,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,38,0.01105859037488699,3e-05,1.040406584739685,0.1342143714427948,rule_prior_greedy,0.001,False,0.01105859037488699,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,39,0.010118503123521805,3e-05,1.0642775297164917,0.13262559473514557,rule_prior_greedy,0.001,False,0.010118503123521805,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,40,0.009025553241372108,3e-05,1.0856027603149414,0.13148388266563416,rule_prior_greedy,0.001,False,0.009025553241372108,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,41,0.0077658649533987045,3e-05,1.1050100326538086,0.13187101483345032,rule_prior_greedy,0.001,False,0.0077658649533987045,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,42,0.006350040901452303,3e-05,1.1353520154953003,0.13585303723812103,rule_prior_greedy,0.001,False,0.006350040901452303,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,43,0.004890809301286936,3e-05,1.1772704124450684,0.14274483919143677,rule_prior_greedy,0.001,False,0.004890809301286936,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,44,0.0032808685209602118,3e-05,1.285239338874817,0.15869224071502686,rule_prior_greedy,0.001,False,0.0032808685209602118,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,45,0.0017798531334847212,3e-05,1.3534324169158936,0.16514724493026733,rule_prior_greedy,0.001,False,0.0017798531334847212,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,46,0.0006744966958649457,3e-05,1.5944066047668457,0.19607612490653992,rule_prior_greedy,0.001,False,0.0006744966958649457,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,47,-0.0003923113108612597,3e-05,1.685111403465271,0.20298610627651215,rule_prior_greedy,0.001,False,-0.0003923113108612597,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,48,-0.00180816650390625,3e-05,1.6749149560928345,0.2071601152420044,rule_prior_greedy,0.001,False,-0.00180816650390625,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,49,-0.0022124105598777533,3e-05,1.8607819080352783,0.225616455078125,rule_prior_greedy,0.001,False,-0.0022124105598777533,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,50,-0.003915160894393921,3e-05,2.0155725479125977,0.24606271088123322,rule_prior_greedy,0.001,False,-0.003915160894393921,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,51,-0.004481526091694832,3e-05,2.000458002090454,0.2471691071987152,rule_prior_greedy,0.001,False,-0.004481526091694832,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,52,-0.005776145961135626,3e-05,2.0879814624786377,0.2570597529411316,rule_prior_greedy,0.001,False,-0.005776145961135626,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,53,-0.006812139879912138,3e-05,2.2598955631256104,0.2729964852333069,rule_prior_greedy,0.001,False,-0.006812139879912138,1,0.997840166091919,0.05,57,0.0021598271559923887
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,54,-0.007383322808891535,3e-05,2.2409582138061523,0.2711324989795685,rule_prior_greedy,0.001,False,-0.007383322808891535,1,0.9989200830459595,0.05,57,0.0010799135779961944
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,55,-0.00861408282071352,3e-05,2.218743085861206,0.2758539915084839,rule_prior_greedy,0.001,False,-0.00861408282071352,1,0.9989200830459595,0.05,57,0.0010799135779961944
