config_id,iteration,seed,rule_kl_coef,entropy_coef,lr,opponent_mode,approx_kl,clip_fraction,entropy,rule_kl,rule_agreement,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate,rank_pt,fourth_rate,deal_in_rate,batch_size,episode_count,illegal_action_rate,fallback_rate,forced_terminal_missed
116,2,31880425,0.05,0.005,0.0003,rulebase,2.50711201799092e-10,0.0,1.533644676208496,-2.4369459339368404e-08,1.0,0.0004556911299005151,0.0009507604409009218,0.0,0.5,0.0,0.0,28,2,0.0,0.0,0
117,0,31960425,0.05,0.01,3e-05,rulebase,0.0,0.0,1.3473597764968872,-3.2212379430518467e-09,1.0,3.456508420640603e-05,5.277447053231299e-05,0.0,-0.25,0.5,0.0,26,2,0.0,0.0,0
117,1,31970425,0.05,0.01,3e-05,rulebase,7.307118099616691e-14,0.0,1.5133363008499146,-3.361325795481207e-08,1.0,3.800063859671354e-05,8.21341818664223e-05,0.0,0.5,0.0,0.0,24,2,0.0,0.0,0
117,2,31980425,0.05,0.01,3e-05,rulebase,5.687425899160437e-13,0.0,1.4107489585876465,-8.000812456998574e-09,1.0,3.7685582356061786e-05,8.788100240053609e-05,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
118,0,32060425,0.05,0.01,0.0001,rulebase,0.0,0.0,1.3946934938430786,-1.3840636414741425e-09,1.0,2.6082499971380457e-05,7.14543421054259e-05,0.0,-0.5,0.5,0.0,17,2,0.0,0.0,0
118,1,32070425,0.05,0.01,0.0001,rulebase,4.073284949352579e-13,0.0,1.5226565599441528,1.322972931205868e-08,1.0,6.597908213734627e-05,0.00021002932044211775,0.0,-0.5,0.5,0.0,27,2,0.0,0.0,0
118,2,32080425,0.05,0.01,0.0001,rulebase,5.526986420617552e-12,0.0,1.3931779861450195,-6.3838672126337315e-09,1.0,0.00011202703171875328,0.00027573390980251133,0.0,0.75,0.0,0.0,33,2,0.0,0.0,0
119,0,32160425,0.05,0.01,0.0003,rulebase,0.0,0.0,1.43503999710083,-3.135876269766413e-08,1.0,0.00039665019721724093,0.0006731180474162102,0.0,-0.25,0.5,0.0,31,2,0.0,0.0,0
119,1,32170425,0.05,0.01,0.0003,rulebase,4.6091908068035536e-11,0.0,1.5112580060958862,-2.061413439946591e-08,1.0,0.00035697247949428856,0.0006217866903170943,0.0,-0.25,0.5,0.0,28,2,0.0,0.0,0
119,2,32180425,0.05,0.01,0.0003,rulebase,3.004835963382746e-11,0.0,1.4746067523956299,-1.5710433842741622e-08,1.0,0.0002780664653982967,0.0005921223782934248,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
