actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_mean,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,count,delta_clip,delta_clip_coef,delta_l2_coef,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,iteration,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,negative_advantage_count,opponent_mode,outside_support_delta_mode,pilot_config_id,positive_advantage_count,ratio_mode,rerun_config_id,return_mean,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_prior_rank,source_config_id,terminal_reward_mean,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold,zero_advantage_count
0.75,all,3,-0.8057381890036843,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,11,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,11,rulebase,zero,1,0,tempered_current_logits,0,-1.2379745028235696,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,-1.5,8,0.0,0.75,0
0.75,all,3,0.3058901031812032,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,3,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,1,rulebase,zero,1,2,tempered_current_logits,0,-0.003992338975270589,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,0.0,8,0.0,0.75,0
0.75,all,3,0.795491249078796,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,42,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,7,rulebase,zero,1,35,tempered_current_logits,0,0.14559006620021092,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,0.5,8,0.0,0.75,0
0.75,all,3,0.408244451880455,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,8,rulebase,zero,1,12,tempered_current_logits,0,-0.23666862547397613,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,-0.025,8,0.0,0.75,0
0.75,all,3,0.7509856566234872,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,27,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,3,rulebase,zero,1,24,tempered_current_logits,0,0.16386389787550326,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,0.6111111111111112,8,0.0,0.75,0
0.75,all,3,0.9188260874327492,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,1,rulebase,zero,1,16,tempered_current_logits,0,0.2535388995619381,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,0.7941176470588235,8,0.0,0.75,0
0.75,all,3,0.6556088066306608,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,29,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,6,rulebase,zero,1,23,tempered_current_logits,0,0.022529080767056037,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,0.41379310344827586,8,0.0,0.75,0
0.75,all,3,0.40709763064103965,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,8,rulebase,zero,1,9,tempered_current_logits,0,-0.31652678286328034,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,-0.20588235294117646,8,0.0,0.75,0
0.75,all,3,0.5681154447443345,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,4,rulebase,zero,1,13,tempered_current_logits,0,-0.04540985997985391,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,0.3235294117647059,8,0.0,0.75,0
0.75,all,3,0.4681834682511787,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,24,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,7,rulebase,zero,1,17,tempered_current_logits,0,-0.15978825961550078,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,0.22916666666666666,8,0.0,0.75,0
0.75,all,3,0.6829580529169603,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,11,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,2,rulebase,zero,1,9,tempered_current_logits,0,0.10472650961442427,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,0.5,8,0.0,0.75,0
0.75,all,3,0.40459030535486007,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,6,rulebase,zero,1,12,tempered_current_logits,0,-0.16363516449928284,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,0.1111111111111111,8,0.0,0.75,0
0.75,all,3,0.47153305634856224,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,4,rulebase,zero,1,14,tempered_current_logits,0,-0.043045774516132146,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,0.5277777777777778,8,0.0,0.75,0
0.75,all,3,0.35325641731421153,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,15,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,5,rulebase,zero,1,10,tempered_current_logits,0,-0.29219641188780465,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,0.03333333333333333,8,0.0,0.75,0
0.75,all,3,-0.0003406405448913574,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,5,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,3,rulebase,zero,1,2,tempered_current_logits,0,-0.5918757557868958,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,-0.5,8,0.0,0.75,0
0.75,all,3,-0.7875548005104065,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,1,rulebase,zero,1,0,tempered_current_logits,0,-1.4132757186889648,0.001,0.25,keqingrl_rule_score_scale_v1,14,93,-1.5,8,0.0,0.75,0
0.75,all,3,-0.10285055637359619,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,37,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,18,rulebase,zero,2,19,tempered_current_logits,0,-0.3558521456009633,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,-0.32432432432432434,4,0.0,0.75,0
0.75,all,3,-0.023137505565370833,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,14,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,6,rulebase,zero,2,8,tempered_current_logits,0,-0.24416516082627432,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,-0.14285714285714285,4,0.0,0.75,0
0.75,all,3,0.059274772802988686,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,7,rulebase,zero,2,11,tempered_current_logits,0,-0.14241740852594376,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,-0.1388888888888889,4,0.0,0.75,0
0.75,all,3,0.30258461833000183,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,5,rulebase,zero,2,13,tempered_current_logits,0,0.035571715897983976,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,0.25,4,0.0,0.75,0
0.75,all,3,-0.1998674910929468,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,9,rulebase,zero,2,9,tempered_current_logits,0,-0.4253777000639174,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,-0.3888888888888889,4,0.0,0.75,0
0.75,all,3,-0.0818944192594952,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,9,rulebase,zero,2,9,tempered_current_logits,0,-0.3613790778650178,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,-0.3055555555555556,4,0.0,0.75,0
0.75,all,3,0.2869007537762324,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,24,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,6,rulebase,zero,2,18,tempered_current_logits,0,0.051931106795867286,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,0.25,4,0.0,0.75,0
0.75,all,3,0.38723745942115784,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,10,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,2,rulebase,zero,2,8,tempered_current_logits,0,0.11539910733699799,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,0.25,4,0.0,0.75,0
0.75,all,3,0.039957187241978116,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,7,rulebase,zero,2,11,tempered_current_logits,0,-0.22713680068651834,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,-0.08333333333333333,4,0.0,0.75,0
0.75,all,3,0.04071674545605977,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,15,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,7,rulebase,zero,2,8,tempered_current_logits,0,-0.21634581287701923,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,-0.26666666666666666,4,0.0,0.75,0
0.75,all,3,0.13272524493582108,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,6,rulebase,zero,2,11,tempered_current_logits,0,-0.11026093100800234,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,-0.029411764705882353,4,0.0,0.75,0
0.75,all,3,-0.1551754962314259,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,11,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,6,rulebase,zero,2,5,tempered_current_logits,0,-0.4064834957773035,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,-0.36363636363636365,4,0.0,0.75,0
0.75,all,3,0.9701968014240265,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,5,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,0,rulebase,zero,2,5,tempered_current_logits,0,0.6631159245967865,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,1.0,4,0.0,0.75,0
0.75,all,3,0.8602144519488016,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,3,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,0,rulebase,zero,2,3,tempered_current_logits,0,0.5715602338314056,0.001,0.25,keqingrl_rule_score_scale_v1,14,93,1.0,4,0.0,0.75,0
0.75,all,3,0.2870219533934313,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,34,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,14,rulebase,zero,2,20,tempered_current_logits,0,-0.3195650454829721,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,-0.19117647058823528,4,0.0,0.75,0
0.75,all,3,0.574484045803547,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,6,rulebase,zero,2,14,tempered_current_logits,0,-0.12063910812139511,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,0.15,4,0.0,0.75,0
0.75,all,3,0.046840837773154766,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,9,rulebase,zero,2,8,tempered_current_logits,0,-0.5232038199901581,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,-0.4411764705882353,4,0.0,0.75,0
0.75,all,3,0.05999810567923954,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,14,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,8,rulebase,zero,2,6,tempered_current_logits,0,-0.6072098123175758,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,-0.5,4,0.0,0.75,0
0.75,all,3,-0.015367507058031419,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,10,rulebase,zero,2,7,tempered_current_logits,0,-0.5926097324665855,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,-0.5294117647058824,4,0.0,0.75,0
0.75,all,3,0.5756702773711261,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,5,rulebase,zero,2,12,tempered_current_logits,0,-0.10302724207148832,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,0.14705882352941177,4,0.0,0.75,0
